target_date,scenario_id,source_date,interval_index,load_residual_kw,pv_residual_kw,net_load_residual_kw,price_residual
2025-02-01,10,2025-01-04,128,-1016.796367,0.0,-1016.796367,0.0525
2025-02-01,10,2025-01-04,129,-903.496667,0.0,-903.496667,0.0327
2025-02-01,10,2025-01-04,130,-997.598667,0.0,-997.598667,0.0099
2025-02-01,10,2025-01-04,131,-1011.579267,0.0,-1011.579267,-0.0101
2025-02-01,10,2025-01-04,132,-808.8,0.0,-808.8,-0.0046
2025-02-01,10,2025-01-04,133,-583.9217,0.0,-583.9217,0.0514
2025-02-01,10,2025-01-04,134,-564.837733,0.0,-564.837733,0.0619
2025-02-01,10,2025-01-04,135,-666.14,0.0,-666.14,0.0185
2025-02-01,10,2025-01-04,136,-610.063133,0.0,-610.063133,0.0105
2025-02-01,10,2025-01-04,137,-608.156967,0.0,-608.156967,0.0463
2025-02-01,10,2025-01-04,138,-687.396667,0.0,-687.396667,0.0663
2025-02-01,10,2025-01-04,139,-634.082,0.0,-634.082,0.008
2025-02-01,10,2025-01-04,140,-517.2773,0.0,-517.2773,-0.0198
2025-02-01,10,2025-01-04,141,-568.123333,0.0,-568.123333,0.0087
2025-02-01,10,2025-01-04,142,-845.285333,0.0,-845.285333,0.0184
2025-02-01,10,2025-01-04,143,-426.603433,0.0,-426.603433,0.0373
2025-02-01,10,2025-01-04,144,469.046667,0.0,469.046667,0.0908
2025-02-01,11,2025-01-05,1,1052.3192,0.0,1052.3192,0.159
2025-02-01,11,2025-01-05,2,976.3367,0.0,976.3367,0.1655
2025-02-01,11,2025-01-05,3,965.86,0.0,965.86,0.1199
2025-02-01,11,2025-01-05,4,1138.7828,0.0,1138.7828,0.1065
2025-02-01,11,2025-01-05,5,1162.583,0.0,1162.583,0.1078
2025-02-01,11,2025-01-05,6,961.84,0.0,961.84,0.1056
2025-02-01,11,2025-01-05,7,816.3888,0.0,816.3888,0.1074
2025-02-01,11,2025-01-05,8,935.1886,0.0,935.1886,0.1194
2025-02-01,11,2025-01-05,9,1080.72,0.0,1080.72,0.1398
2025-02-01,11,2025-01-05,10,839.0755,0.0,839.0755,0.1559
2025-02-01,11,2025-01-05,11,761.3592,0.0,761.3592,0.142
2025-02-01,11,2025-01-05,12,1001.07,0.0,1001.07,0.1187
2025-02-01,11,2025-01-05,13,1149.5837,0.0,1149.5837,0.1339
2025-02-01,11,2025-01-05,14,1128.9614,0.0,1128.9614,0.1444
2025-02-01,11,2025-01-05,15,1066.48,0.0,1066.48,0.1183
2025-02-01,11,2025-01-05,16,1117.6491,0.0,1117.6491,0.0756
2025-02-01,11,2025-01-05,17,1098.8385,0.0,1098.8385,0.0971
2025-02-01,11,2025-01-05,18,963.86,0.0,963.86,0.1235
2025-02-01,11,2025-01-05,19,866.166,0.0,866.166,0.0283
2025-02-01,11,2025-01-05,20,860.9182,0.0,860.9182,0.0217
2025-02-01,11,2025-01-05,21,910.96,0.0,910.96,0.1156
2025-02-01,11,2025-01-05,22,931.5591,0.0,931.5591,0.108
2025-02-01,11,2025-01-05,23,913.7368,0.0,913.7368,0.0728
2025-02-01,11,2025-01-05,24,979.54,0.0,979.54,0.0918
2025-02-01,11,2025-01-05,25,1200.0155,0.0,1200.0155,0.1453
2025-02-01,11,2025-01-05,26,1037.0269,0.0,1037.0269,0.0795
2025-02-01,11,2025-01-05,27,715.64,0.0,715.64,-0.0059
2025-02-01,11,2025-01-05,28,1008.5574,0.0,1008.5574,0.1357
2025-02-01,11,2025-01-05,29,1240.5286,0.0,1240.5286,0.2057
2025-02-01,11,2025-01-05,30,1010.11,0.0,1010.11,0.0971
2025-02-01,11,2025-01-05,31,621.826,-0.0005,621.8265,0.0084
2025-02-01,11,2025-01-05,32,590.8155,0.0,590.8155,0.0296
2025-02-01,11,2025-01-05,33,800.21,0.0,800.21,0.102
2025-02-01,11,2025-01-05,34,784.5955,-0.0073,784.6028,0.1058
2025-02-01,11,2025-01-05,35,1336.5434,0.0,1336.5434,0.1433
2025-02-01,11,2025-01-05,36,2249.21,0.0,2249.21,0.2351
2025-02-01,11,2025-01-05,37,2372.8829,-0.1022,2372.9851,0.2817
2025-02-01,11,2025-01-05,38,2065.6627,0.0,2065.6627,0.2611
2025-02-01,11,2025-01-05,39,1937.35,0.0,1937.35,0.2212
2025-02-01,11,2025-01-05,40,2186.0781,-1.4242,2187.5023,0.2224
2025-02-01,11,2025-01-05,41,1977.2584,0.0,1977.2584,0.1845
2025-02-01,11,2025-01-05,42,1467.51,0.6375,1466.8725,0.1277
2025-02-01,11,2025-01-05,43,1632.3725,-35.9181,1668.2906,0.1583
2025-02-01,11,2025-01-05,44,1769.2011,-79.3923,1848.5934,0.1847
2025-02-01,11,2025-01-05,45,1596.15,-101.3625,1697.5125,0.184
2025-02-01,11,2025-01-05,46,1682.4921,-97.2805,1779.7726,0.2308
2025-02-01,11,2025-01-05,47,2539.2309,-108.0306,2647.2615,0.3071
2025-02-01,11,2025-01-05,48,3595.23,-97.1625,3692.3925,0.3384
2025-02-01,11,2025-01-05,49,3693.2994,5.1642,3688.1352,0.276
2025-02-01,11,2025-01-05,50,3533.1841,56.7783,3476.4058,0.2892
2025-02-01,11,2025-01-05,51,3571.64,59.4,3512.24,0.3467
2025-02-01,11,2025-01-05,52,3542.445,138.3782,3404.0668,0.2596
2025-02-01,11,2025-01-05,53,3183.8703,131.5189,3052.3514,0.2188
2025-02-01,11,2025-01-05,54,2720.95,16.6875,2704.2625,0.2754
2025-02-01,11,2025-01-05,55,2666.2366,-58.7667,2725.0033,0.291
2025-02-01,11,2025-01-05,56,2779.7009,-122.1253,2901.8262,0.3168
2025-02-01,11,2025-01-05,57,2816.86,-157.7625,2974.6225,0.3398
2025-02-01,11,2025-01-05,58,2746.1522,-75.719,2821.8712,0.2762
2025-02-01,11,2025-01-05,59,2630.7564,147.7134,2483.043,0.2126
2025-02-01,11,2025-01-05,60,2528.72,338.6625,2190.0575,0.1942
2025-02-01,11,2025-01-05,61,2496.2656,243.8201,2252.4455,0.1984
2025-02-01,11,2025-01-05,62,2672.0045,10.8951,2661.1094,0.2641
2025-02-01,11,2025-01-05,63,2822.47,-142.05,2964.52,0.3497
2025-02-01,11,2025-01-05,64,2562.1649,-122.8353,2685.0002,0.3436
2025-02-01,11,2025-01-05,65,2445.1079,-201.1661,2646.274,0.2512
2025-02-01,11,2025-01-05,66,2713.1,-415.4625,3128.5625,0.183
2025-02-01,11,2025-01-05,67,3024.9546,-565.9302,3590.8848,0.2595
2025-02-01,11,2025-01-05,68,2939.5773,-769.7577,3709.335,0.3404
2025-02-01,11,2025-01-05,69,2597.04,-867.7875,3464.8275,0.3424
2025-02-01,11,2025-01-05,70,2532.3365,-533.7422,3066.0787,0.3079
2025-02-01,11,2025-01-05,71,2479.7449,-197.3741,2677.119,0.2908
2025-02-01,11,2025-01-05,72,2420.25,-208.725,2628.975,0.3077
2025-02-01,11,2025-01-05,73,2584.365,-511.2206,3095.5856,0.3274
2025-02-01,11,2025-01-05,74,2423.458,-543.2101,2966.6681,0.2892
2025-02-01,11,2025-01-05,75,2023.21,-318.9375,2342.1475,0.2175
2025-02-01,11,2025-01-05,76,2092.4271,-313.2979,2405.725,0.2068
2025-02-01,11,2025-01-05,77,2494.9049,-79.2568,2574.1617,0.2639
2025-02-01,11,2025-01-05,78,2847.0,337.3125,2509.6875,0.3103
2025-02-01,11,2025-01-05,79,2816.7336,365.5643,2451.1693,0.2506
2025-02-01,11,2025-01-05,80,2407.4584,251.8394,2155.619,0.1656
2025-02-01,11,2025-01-05,81,2175.22,290.5875,1884.6325,0.1557
2025-02-01,11,2025-01-05,82,2739.8448,472.5673,2267.2775,0.2581
2025-02-01,11,2025-01-05,83,3144.3368,266.6458,2877.691,0.3619
2025-02-01,11,2025-01-05,84,2994.79,-168.4125,3163.2025,0.3842
2025-02-01,11,2025-01-05,85,2777.9458,-115.4522,2893.398,0.3286
2025-02-01,11,2025-01-05,86,2652.3466,111.2881,2541.0585,0.2825
2025-02-01,11,2025-01-05,87,2660.98,142.4625,2518.5175,0.2739
2025-02-01,11,2025-01-05,88,2772.9155,-64.6016,2837.5171,0.258
2025-02-01,11,2025-01-05,89,2767.6195,-113.2683,2880.8878,0.2207
2025-02-01,11,2025-01-05,90,2703.98,35.5875,2668.3925,0.2119
2025-02-01,11,2025-01-05,91,2823.0462,69.2633,2753.7829,0.2938
2025-02-01,11,2025-01-05,92,2808.994,117.1652,2691.8288,0.3578
2025-02-01,11,2025-01-05,93,2675.57,182.625,2492.945,0.3308
2025-02-01,11,2025-01-05,94,2743.8603,115.2478,2628.6125,0.2511
2025-02-01,11,2025-01-05,95,2697.1615,104.6423,2592.5192,0.2704
2025-02-01,11,2025-01-05,96,2562.84,156.5625,2406.2775,0.3418
2025-02-01,11,2025-01-05,97,2681.6818,84.1218,2597.56,0.2744
2025-02-01,11,2025-01-05,98,2641.3232,9.8921,2631.4311,0.1977
2025-02-01,11,2025-01-05,99,2472.53,-0.3375,2472.8675,0.1896
2025-02-01,11,2025-01-05,100,2682.0509,-3.7391,2685.79,0.2112
2025-02-01,11,2025-01-05,101,3131.0221,-1.5085,3132.5306,0.2873
2025-02-01,11,2025-01-05,102,3477.65,4.6125,3473.0375,0.3555
2025-02-01,11,2025-01-05,103,3467.6342,0.0,3467.6342,0.3087
2025-02-01,11,2025-01-05,104,3334.0097,-0.7712,3334.7809,0.2708
2025-02-01,11,2025-01-05,105,3415.17,0.0,3415.17,0.2996
2025-02-01,11,2025-01-05,106,3695.5768,0.0,3695.5768,0.3199
2025-02-01,11,2025-01-05,107,2903.4979,-0.0553,2903.5532,0.2319
2025-02-01,11,2025-01-05,108,1549.04,0.0,1549.04,0.1261
2025-02-01,11,2025-01-05,109,1484.0832,0.0,1484.0832,0.183
2025-02-01,11,2025-01-05,110,1604.3122,-0.0039,1604.3161,0.1789
2025-02-01,11,2025-01-05,111,1397.34,0.0,1397.34,0.0949
2025-02-01,11,2025-01-05,112,1507.7962,0.0,1507.7962,0.1388
2025-02-01,11,2025-01-05,113,1794.4823,-0.0003,1794.4826,0.2018
2025-02-01,11,2025-01-05,114,1953.44,0.0,1953.44,0.205
2025-02-01,11,2025-01-05,115,1804.8218,0.0,1804.8218,0.1854
2025-02-01,11,2025-01-05,116,1478.7891,0.0,1478.7891,0.1892
2025-02-01,11,2025-01-05,117,1361.53,0.0,1361.53,0.2031
2025-02-01,11,2025-01-05,118,1742.6546,0.0,1742.6546,0.1826
2025-02-01,11,2025-01-05,119,1846.5424,0.0,1846.5424,0.1933
2025-02-01,11,2025-01-05,120,1478.11,0.0,1478.11,0.1942
2025-02-01,11,2025-01-05,121,1224.9481,0.0,1224.9481,0.0947
2025-02-01,11,2025-01-05,122,1389.1955,0.0,1389.1955,0.1266
2025-02-01,11,2025-01-05,123,1716.81,0.0,1716.81,0.2325
2025-02-01,11,2025-01-05,124,1666.6873,0.0,1666.6873,0.1288
2025-02-01,11,2025-01-05,125,1446.7109,0.0,1446.7109,0.0987
2025-02-01,11,2025-01-05,126,1349.84,0.0,1349.84,0.1845
2025-02-01,11,2025-01-05,127,1470.0723,0.0,1470.0723,0.1484
2025-02-01,11,2025-01-05,128,1549.065,0.0,1549.065,0.1666
2025-02-01,11,2025-01-05,129,1558.18,0.0,1558.18,0.253
2025-02-01,11,2025-01-05,130,1642.8118,0.0,1642.8118,0.218
2025-02-01,11,2025-01-05,131,1404.8792,0.0,1404.8792,0.1348
2025-02-01,11,2025-01-05,132,917.36,0.0,917.36,0.0828
2025-02-01,11,2025-01-05,133,718.1991,0.0,718.1991,0.0698
2025-02-01,11,2025-01-05,134,764.4851,0.0,764.4851,0.0718
2025-02-01,11,2025-01-05,135,881.95,0.0,881.95,0.077
2025-02-01,11,2025-01-05,136,951.0196,0.0,951.0196,0.087
2025-02-01,11,2025-01-05,137,986.3134,0.0,986.3134,0.0758
2025-02-01,11,2025-01-05,138,983.06,0.0,983.06,0.0579
2025-02-01,11,2025-01-05,139,896.3526,0.0,896.3526,0.0774
2025-02-01,11,2025-01-05,140,741.7972,0.0,741.7972,0.1071
2025-02-01,11,2025-01-05,141,782.81,0.0,782.81,0.1201
2025-02-01,11,2025-01-05,142,1189.4708,0.0,1189.4708,0.1117
2025-02-01,11,2025-01-05,143,897.1031,0.0,897.1031,0.0877
2025-02-01,11,2025-01-05,144,54.01,0.0,54.01,0.0227
2025-02-01,12,2025-01-11,1,-82.2186,0.0,-82.2186,0.0024
2025-02-01,12,2025-01-11,2,-5.9342,0.0,-5.9342,0.0318
2025-02-01,12,2025-01-11,3,26.27,0.0,26.27,0.0498
2025-02-01,12,2025-01-11,4,77.6034,0.0,77.6034,-0.0523
2025-02-01,12,2025-01-11,5,88.5968,0.0,88.5968,-0.0545
2025-02-01,12,2025-01-11,6,13.34,0.0,13.34,0.0582
2025-02-01,12,2025-01-11,7,-100.0814,0.0,-100.0814,0.0702
2025-02-01,12,2025-01-11,8,-25.4568,0.0,-25.4568,-0.0002
2025-02-01,12,2025-01-11,9,124.67,0.0,124.67,-0.0365
2025-02-01,12,2025-01-11,10,37.6435,0.0,37.6435,0.043
2025-02-01,12,2025-01-11,11,103.6233,0.0,103.6233,0.048
2025-02-01,12,2025-01-11,12,258.03,0.0,258.03,-0.0312
2025-02-01,12,2025-01-11,13,47.1069,0.0,47.1069,-0.0147
2025-02-01,12,2025-01-11,14,-30.9407,0.0,-30.9407,0.0436
2025-02-01,12,2025-01-11,15,86.23,0.0,86.23,0.0749
2025-02-01,12,2025-01-11,16,-25.4497,0.0,-25.4497,0.0665
2025-02-01,12,2025-01-11,17,-34.4279,0.0,-34.4279,0.0452
2025-02-01,12,2025-01-11,18,85.86,0.0,85.86,0.0121
2025-02-01,12,2025-01-11,19,19.8234,0.0,19.8234,-0.0477
2025-02-01,12,2025-01-11,20,67.2245,0.0,67.2245,-0.0723
2025-02-01,12,2025-01-11,21,197.49,0.0,197.49,-0.0316
2025-02-01,12,2025-01-11,22,37.4535,0.0,37.4535,0.0361
2025-02-01,12,2025-01-11,23,-199.9048,0.0,-199.9048,0.0257
2025-02-01,12,2025-01-11,24,-200.0,0.0,-200.0,-0.0299
2025-02-01,12,2025-01-11,25,124.4216,0.0,124.4216,0.0032
2025-02-01,12,2025-01-11,26,184.0342,0.0,184.0342,0.0516
2025-02-01,12,2025-01-11,27,-62.66,0.0,-62.66,0.0175
2025-02-01,12,2025-01-11,28,-102.1603,0.0,-102.1603,-0.0988
2025-02-01,12,2025-01-11,29,-61.895,0.0,-61.895,-0.038
2025-02-01,12,2025-01-11,30,-129.16,0.0,-129.16,0.112
2025-02-01,12,2025-01-11,31,-277.3481,-0.00132,-277.34678,0.0191
2025-02-01,12,2025-01-11,32,-87.4988,0.0,-87.4988,-0.0009
2025-02-01,12,2025-01-11,33,266.62,0.0,266.62,0.1055
2025-02-01,12,2025-01-11,34,160.0067,-0.01445,160.02115,0.0648
2025-02-01,12,2025-01-11,35,-87.274,0.0,-87.274,0.0105
2025-02-01,12,2025-01-11,36,-104.78,0.0,-104.78,0.0106
2025-02-01,12,2025-01-11,37,128.8727,-0.2009,129.0736,-0.0056
2025-02-01,12,2025-01-11,38,51.5565,0.0,51.5565,0.0144
2025-02-01,12,2025-01-11,39,-158.8,0.0,-158.8,0.0462
2025-02-01,12,2025-01-11,40,171.2284,-2.79875,174.02715,0.0025
2025-02-01,12,2025-01-11,41,210.9402,0.0,210.9402,-0.0224
2025-02-01,12,2025-01-11,42,-138.69,33.81375,-172.50375,0.0026
2025-02-01,12,2025-01-11,43,-121.4377,52.41744,-173.85514,0.015
2025-02-01,12,2025-01-11,44,-10.3936,38.50393,-48.89753,0.0174
2025-02-01,12,2025-01-11,45,92.3,6.8175,85.4825,0.0445
2025-02-01,12,2025-01-11,46,357.0553,-5.32213,362.37743,0.1074
2025-02-01,12,2025-01-11,47,313.5243,-32.72629,346.25059,0.0723
2025-02-01,12,2025-01-11,48,37.22,-70.07625,107.29625,-0.0124
2025-02-01,12,2025-01-11,49,91.7729,-60.79211,152.56501,0.0296
2025-02-01,12,2025-01-11,50,167.093,19.75901,147.33399,0.0212
2025-02-01,12,2025-01-11,51,122.1,130.005,-7.905,-0.0581
2025-02-01,12,2025-01-11,52,110.7419,186.55946,-75.81756,-0.046
2025-02-01,12,2025-01-11,53,-91.1742,171.50044,-262.67464,-0.0296
2025-02-01,12,2025-01-11,54,-289.03,139.03125,-428.06125,-0.015
2025-02-01,12,2025-01-11,55,-34.7097,153.04163,-187.75133,0.0749
2025-02-01,12,2025-01-11,56,97.196,102.53953,-5.34353,0.0768
2025-02-01,12,2025-01-11,57,45.65,-11.31,56.96,-0.0219
2025-02-01,12,2025-01-11,58,271.7112,-55.10723,326.81843,-0.0612
2025-02-01,12,2025-01-11,59,254.1826,0.96302,253.21958,-0.0391
2025-02-01,12,2025-01-11,60,-121.62,9.15,-130.77,-0.0043
2025-02-01,12,2025-01-11,61,-367.5072,-201.34922,-166.15798,-0.0005
2025-02-01,12,2025-01-11,62,-246.9966,-306.77049,59.77389,-0.0192
2025-02-01,12,2025-01-11,63,-67.77,-154.36875,86.59875,-0.0359
2025-02-01,12,2025-01-11,64,-302.8521,109.30208,-412.15418,-0.0341
2025-02-01,12,2025-01-11,65,-232.4069,329.97576,-562.38266,-0.0334
2025-02-01,12,2025-01-11,66,218.57,451.44,-232.87,-0.0293
2025-02-01,12,2025-01-11,67,327.078,501.37902,-174.30102,0.0005
2025-02-01,12,2025-01-11,68,-10.9741,458.80712,-469.78122,0.0183
2025-02-01,12,2025-01-11,69,-327.16,349.7925,-676.9525,0.0173
2025-02-01,12,2025-01-11,70,-76.0642,250.51201,-326.57621,0.0254
2025-02-01,12,2025-01-11,71,8.5339,193.61918,-185.08528,0.0235
2025-02-01,12,2025-01-11,72,-168.51,136.06875,-304.57875,0.0152
2025-02-01,12,2025-01-11,73,-3.9762,25.08611,-29.06231,0.019
2025-02-01,12,2025-01-11,74,74.2173,18.33569,55.88161,-0.0176
2025-02-01,12,2025-01-11,75,-14.8,161.51625,-176.31625,-0.0524
2025-02-01,12,2025-01-11,76,97.7073,338.04121,-240.33391,0.0054
2025-02-01,12,2025-01-11,77,133.1741,444.02835,-310.85425,0.0009
2025-02-01,12,2025-01-11,78,6.75,397.0725,-390.3225,-0.0661
2025-02-01,12,2025-01-11,79,-102.549,190.51497,-293.06397,-0.0421
2025-02-01,12,2025-01-11,80,-382.4561,44.21981,-426.67591,-0.0214
2025-02-01,12,2025-01-11,81,-502.09,-4.87875,-497.21125,-0.0451
2025-02-01,12,2025-01-11,82,89.7547,-82.87066,172.62536,-0.0525
2025-02-01,12,2025-01-11,83,413.5945,-25.58063,439.17513,-0.0449
2025-02-01,12,2025-01-11,84,127.53,61.49625,66.03375,-0.0261
2025-02-01,12,2025-01-11,85,-163.794,-119.43959,-44.35441,0.0053
2025-02-01,12,2025-01-11,86,-191.6694,-269.52417,77.85477,0.0197
2025-02-01,12,2025-01-11,87,-103.18,-246.015,142.835,0.0064
2025-02-01,12,2025-01-11,88,-193.5788,-189.02374,-4.55506,-0.0147
2025-02-01,12,2025-01-11,89,-95.3131,-134.0334,38.7203,-0.0117
2025-02-01,12,2025-01-11,90,123.19,-92.94375,216.13375,0.0035
2025-02-01,12,2025-01-11,91,28.4131,-65.62624,94.03934,-0.0073
2025-02-01,12,2025-01-11,92,113.2085,14.92538,98.28312,-0.0046
2025-02-01,12,2025-01-11,93,333.22,116.08875,217.13125,0.0255
2025-02-01,12,2025-01-11,94,105.5891,128.90678,-23.31768,0.046
2025-02-01,12,2025-01-11,95,-217.163,103.9258,-321.0888,0.0026
2025-02-01,12,2025-01-11,96,-322.71,114.4425,-437.1525,-0.0737
2025-02-01,12,2025-01-11,97,-231.5645,180.35911,-411.92361,-0.0851
2025-02-01,12,2025-01-11,98,-155.1589,187.66398,-342.82288,-0.0205
2025-02-01,12,2025-01-11,99,-117.79,126.50625,-244.29625,0.0503
2025-02-01,12,2025-01-11,100,9.3669,94.59855,-85.23165,0.0403
2025-02-01,12,2025-01-11,101,49.2362,71.58214,-22.34594,0.0185
2025-02-01,12,2025-01-11,102,-57.44,38.4,-95.84,-0.006
2025-02-01,12,2025-01-11,103,-161.5294,0.0,-161.5294,-0.0755
2025-02-01,12,2025-01-11,104,-79.3426,-2.89269,-76.44991,-0.0458
2025-02-01,12,2025-01-11,105,114.46,0.0,114.46,0.0474
2025-02-01,12,2025-01-11,106,147.0217,0.0,147.0217,0.0216
2025-02-01,12,2025-01-11,107,17.7129,-0.20765,17.92055,0.0097
2025-02-01,12,2025-01-11,108,-73.24,0.0,-73.24,0.047
2025-02-01,12,2025-01-11,109,30.2919,0.0,30.2919,0.0329
2025-02-01,12,2025-01-11,110,-171.6248,-0.01491,-171.60989,0.0342
2025-02-01,12,2025-01-11,111,-437.0,0.0,-437.0,0.0435
2025-02-01,12,2025-01-11,112,-16.9937,0.0,-16.9937,-0.0178
2025-02-01,12,2025-01-11,113,274.3165,-0.00147,274.31797,-0.0416
2025-02-01,12,2025-01-11,114,112.76,0.0,112.76,-0.0033
2025-02-01,12,2025-01-11,115,-47.2744,0.0,-47.2744,0.0115
2025-02-01,12,2025-01-11,116,-188.0714,0.0,-188.0714,0.002
2025-02-01,12,2025-01-11,117,-148.8,0.0,-148.8,0.0093
2025-02-01,12,2025-01-11,118,251.0967,0.0,251.0967,0.067
2025-02-01,12,2025-01-11,119,264.4743,0.0,264.4743,0.1052
2025-02-01,12,2025-01-11,120,-142.51,0.0,-142.51,0.0739
2025-02-01,12,2025-01-11,121,-249.3579,0.0,-249.3579,-0.0056
2025-02-01,12,2025-01-11,122,-107.7099,0.0,-107.7099,-0.0185
2025-02-01,12,2025-01-11,123,93.82,0.0,93.82,0.0319
2025-02-01,12,2025-01-11,124,211.4861,0.0,211.4861,0.0368
2025-02-01,12,2025-01-11,125,34.6532,0.0,34.6532,0.0241
2025-02-01,12,2025-01-11,126,-219.73,0.0,-219.73,0.0266
2025-02-01,12,2025-01-11,127,-109.5262,0.0,-109.5262,0.0355
2025-02-01,12,2025-01-11,128,-48.3424,0.0,-48.3424,0.0066
2025-02-01,12,2025-01-11,129,-130.63,0.0,-130.63,-0.0279
2025-02-01,12,2025-01-11,130,-38.4291,0.0,-38.4291,-0.0005
2025-02-01,12,2025-01-11,131,49.0913,0.0,49.0913,-0.0276
2025-02-01,12,2025-01-11,132,-60.08,0.0,-60.08,-0.0848
2025-02-01,12,2025-01-11,133,-302.9043,0.0,-302.9043,-0.0333
2025-02-01,12,2025-01-11,134,-108.1437,0.0,-108.1437,-0.0208
2025-02-01,12,2025-01-11,135,252.23,0.0,252.23,-0.0576
2025-02-01,12,2025-01-11,136,-21.2015,0.0,-21.2015,-0.0075
2025-02-01,12,2025-01-11,137,-21.6587,0.0,-21.6587,0.0144
2025-02-01,12,2025-01-11,138,232.29,0.0,232.29,-0.0252
2025-02-01,12,2025-01-11,139,-189.4269,0.0,-189.4269,-0.0416
2025-02-01,12,2025-01-11,140,-452.8483,0.0,-452.8483,-0.0644
2025-02-01,12,2025-01-11,141,-181.17,0.0,-181.17,-0.0595
2025-02-01,12,2025-01-11,142,130.6719,0.0,130.6719,0.0514
2025-02-01,12,2025-01-11,143,170.8313,0.0,170.8313,0.1546
2025-02-01,12,2025-01-11,144,81.32,0.0,81.32,0.1762
2025-02-01,13,2025-01-12,1,198.5736,0.0,198.5736,0.1336
2025-02-01,13,2025-01-12,2,76.9967,0.0,76.9967,0.0574
2025-02-01,13,2025-01-12,3,-190.06,0.0,-190.06,0.0459
2025-02-01,13,2025-01-12,4,-39.1283,0.0,-39.1283,0.1815
2025-02-01,13,2025-01-12,5,43.4471,0.0,43.4471,0.2282
2025-02-01,13,2025-01-12,6,-129.78,0.0,-129.78,0.1283
2025-02-01,13,2025-01-12,7,-218.4709,0.0,-218.4709,0.0599
2025-02-01,13,2025-01-12,8,-60.0685,0.0,-60.0685,0.1021
2025-02-01,13,2025-01-12,9,206.14,0.0,206.14,0.1572
2025-02-01,13,2025-01-12,10,260.9485,0.0,260.9485,0.0683
2025-02-01,13,2025-01-12,11,74.9096,0.0,74.9096,0.0253
2025-02-01,13,2025-01-12,12,-195.46,0.0,-195.46,0.1039
2025-02-01,13,2025-01-12,13,-330.6979,0.0,-330.6979,0.1792
2025-02-01,13,2025-01-12,14,-304.0288,0.0,-304.0288,0.1452
2025-02-01,13,2025-01-12,15,-170.13,0.0,-170.13,0.0716
2025-02-01,13,2025-01-12,16,-13.4839,0.0,-13.4839,0.1171
2025-02-01,13,2025-01-12,17,91.0122,0.0,91.0122,0.1313
2025-02-01,13,2025-01-12,18,83.64,0.0,83.64,0.0774
2025-02-01,13,2025-01-12,19,-26.4454,0.0,-26.4454,0.0718
2025-02-01,13,2025-01-12,20,-18.5406,0.0,-18.5406,0.0725
2025-02-01,13,2025-01-12,21,57.22,0.0,57.22,0.0615
2025-02-01,13,2025-01-12,22,-63.0639,0.0,-63.0639,0.0674
2025-02-01,13,2025-01-12,23,-209.4331,0.0,-209.4331,0.0524
2025-02-01,13,2025-01-12,24,-223.41,0.0,-223.41,0.0451
2025-02-01,13,2025-01-12,25,-82.767,0.0,-82.767,0.1106
2025-02-01,13,2025-01-12,26,173.2766,0.0,173.2766,0.1297
2025-02-01,13,2025-01-12,27,253.65,0.0,253.65,0.094
2025-02-01,13,2025-01-12,28,-135.1269,0.0,-135.1269,0.104
2025-02-01,13,2025-01-12,29,-370.6454,0.0,-370.6454,0.0762
2025-02-01,13,2025-01-12,30,-187.29,0.0,-187.29,0.0509
2025-02-01,13,2025-01-12,31,115.9796,-0.0012,115.9808,0.1527
2025-02-01,13,2025-01-12,32,335.7814,0.0,335.7814,0.1663
2025-02-01,13,2025-01-12,33,307.36,0.0,307.36,0.0768
2025-02-01,13,2025-01-12,34,-10.9013,-0.021136,-10.880164,0.0924
2025-02-01,13,2025-01-12,35,-217.4169,0.0,-217.4169,0.1644
2025-02-01,13,2025-01-12,36,-170.46,0.0,-170.46,0.2102
2025-02-01,13,2025-01-12,37,-64.4131,-0.286436,-64.126664,0.2004
2025-02-01,13,2025-01-12,38,42.3551,0.0,42.3551,0.1826
2025-02-01,13,2025-01-12,39,88.11,0.0,88.11,0.1961
2025-02-01,13,2025-01-12,40,21.1699,-3.990118,25.160018,0.2256
2025-02-01,13,2025-01-12,41,-15.7749,2.2026,-17.9775,0.159
2025-02-01,13,2025-01-12,42,-95.03,40.564773,-135.594773,0.0607
2025-02-01,13,2025-01-12,43,-354.0293,50.945718,-404.975018,0.1135
2025-02-01,13,2025-01-12,44,-177.3664,47.932973,-225.299373,0.1709
2025-02-01,13,2025-01-12,45,267.26,44.935227,222.324773,0.1242
2025-02-01,13,2025-01-12,46,147.9402,50.1735,97.7667,0.0347
2025-02-01,13,2025-01-12,47,-143.097,57.107927,-200.204927,0.143
2025-02-01,13,2025-01-12,48,-258.15,57.006818,-315.156818,0.3595
2025-02-01,13,2025-01-12,49,-222.7252,53.411045,-276.136245,0.3568
2025-02-01,13,2025-01-12,50,-109.2245,89.570136,-198.794636,0.3428
2025-02-01,13,2025-01-12,51,21.77,140.086364,-118.316364,0.3885
2025-02-01,13,2025-01-12,52,115.7505,119.687109,-3.936609,0.3534
2025-02-01,13,2025-01-12,53,70.9675,20.938291,50.029209,0.3375
2025-02-01,13,2025-01-12,54,-72.68,-72.582955,-0.097045,0.3194
2025-02-01,13,2025-01-12,55,-165.3028,-55.242745,-110.060055,0.1833
2025-02-01,13,2025-01-12,56,-227.1142,-15.987745,-211.126455,0.1583
2025-02-01,13,2025-01-12,57,-217.04,-94.469318,-122.570682,0.2601
